-3.5	109.57815925092623	0.9367364754833005
-3.3833333333333333	113.2805775664365	1.2422445781395623
-3.2666666666666666	116.34814457570309	1.4731137465068684
-3.15	118.87001466005732	1.6474768835263376
-3.033333333333333	120.91904017392012	1.7774621441563454
-2.9166666666666665	122.55615370767319	1.8723281507770935
-2.8	123.83330588997347	1.9390427625875049
-2.6833333333333336	124.79550779901814	1.9829473006508778
-2.5666666666666664	125.4822998253159	2.008160367920098
-2.45	125.92882309904515	2.01708383831334
-2.333333333333334	126.16662844753598	2.0150835628776633
-2.216666666666667	126.22429839797121	2.0015689065254065
-2.1	126.12792081775596	1.9792166518886205
-1.9833333333333334	125.90146091646736	1.9495566968720652
-1.8666666666666665	125.56706473981808	1.9138983786722008
-1.75	125.14527158088887	1.8734301423589415
-1.6333333333333335	124.65520987371461	1.82922520401398
-1.5166666666666666	124.11473163587365	1.7822817485995586
-1.3999999999999997	123.54051441634401	1.7335519501971106
-1.2833333333333332	122.94814371798621	1.6839456189897533
-1.166666666666667	122.35216164805618	1.6343414672593752
-1.05	121.76609895334913	1.585834407118739
-0.9333333333333336	121.20248887837894	1.538774128802757
-0.8166666666666667	120.6728680085451	1.4941967841769213
-0.7	120.18776674805498	1.4528656352454163
-0.583333333333333	119.75669660546704	1.415494215560102
-0.4666666666666668	119.38814128395833	1.3824863231109958
-0.3500000000000003	119.0895757433989	1.3549580751093657
-0.2333333333333334	118.8675705634085	1.3331892027508587
-0.11666666666666647	118.7282155331428	1.3176799482876476
0.	118.6791784008954	1.3092459379993926
0.11666666666666625	118.82103285856317	1.2556843701935207
0.2333333333333334	118.80487219391075	1.3074522582274852
0.35000000000000053	118.98055802956299	1.319650857211883
0.4666666666666668	119.24749856611432	1.3417212559084533
0.5833333333333337	119.59839754187384	1.3682479561279592
0.7	120.02743950284078	1.3986110575367832
0.8166666666666667	120.52816697816418	1.431317290087435
0.9333333333333333	121.09303252009384	1.4667290575664111
1.05	121.71325215986846	0.3704826984576357
1.1666666666666663	122.3787398744902	0.3868849067878273
1.2833333333333332	123.0780622794265	0.4046340568247615
1.3999999999999995	123.79839110207938	0.42344943871124485
1.5166666666666666	124.52543995515644	0.44302702748186107
1.6333333333333329	125.24338225419115	0.4629294287636867
1.75	125.93472418992383	0.48264602094840825
1.8666666666666663	126.58015416328028	1.8528782932350083
1.9833333333333334	127.1583065233791	1.8943662176584866
2.1000000000000005	127.64549361410121	1.9263294477713941
2.216666666666667	128.01531690351956	1.937329652654995
2.333333333333334	128.23817304254405	1.944379615469316
2.45	128.28059996832712	2.022133392862912
2.5666666666666664	128.10440917514683	2.066113246371714
2.6833333333333336	127.66552044255016	2.10016771999652
2.8	126.91237295973406	2.1519646768354335
2.916666666666666	125.78371185403749	2.1978700727559044
3.033333333333333	124.20544237678486	2.2307184497049377
3.1499999999999995	122.08598696867871	2.239823195553967
3.2666666666666666	119.3092369065923	2.208720368997561
3.383333333333333	115.7233591688657	2.11214430345305
3.5	111.12186626526896	1.9103473592741267
